token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,name,creator_address,notes
0x00000000000000000000000000000000000000a3,SYN0163,base,clanker,1713934800,96,7.6003,6.074,32,"[1.3743, 0.0457, 0.3353, 0.0533, 0.1177, 0.0773, 0.2264, 0.0226, 0.0253, 0.1985, 0.3352, 0.0259, 0.0659, 0.0727, 0.1111, 0.3664, 0.1746, 0.0259, 0.1546, 2.2615, 0.1608, 0.1247, 0.1072, 0.0928, 0.1174, 0.4734, 0.1387, 0.0128, 0.0874, 0.0169, 0.1751, 0.2345]",2.3159,0.1067,15,3,-0.01133,17,"[8471.67, 2989.12, 2815.08, 2186.69, 1887.92, 1468.59, 917.97, 894.27, 578.59, 560.11, 445.14, 373.85, 289.37, 279.52, 200.56, 98.74, 19.25]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 163,0x00000000000000000000000000000000000000cd,quality=0.228
0x00000000000000000000000000000000000000a4,SYN0164,base,bankr,1713931200,96,15.2452,8.0583,13,"[0.0815, 1.1027, 0.2626, 0.4602, 1.1437, 0.3908, 3.0575, 0.4514, 0.5175, 24.7622, 0.1544, 0.1601, 0.2283]",8.1319,0.0,38,16,-0.00586,46,"[5962.77, 3065.69, 2788.35, 2157.74, 1931.95, 1890.02, 1622.67, 1264.73, 1254.23, 1231.6, 1197.16, 1142.51, 850.49, 844.3, 804.59, 734.01, 708.27, 693.9, 688.12, 672.57, 626.56, 556.27, 537.87, 508.03, 493.5, 483.08, 395.26, 333.11, 323.96, 280.22, 268.71, 254.05, 238.14, 235.43, 216.13, 212.85, 157.49, 153.03, 113.66, 97.09, 84.38, 40.98, 34.66, 32.64, 30.12, 25.32]",1,1,1,1,1,1,1,1,1,0,0,0,Synthetic Token 164,0x00000000000000000000000000000000000000ce,quality=0.525
0x00000000000000000000000000000000000000a5,SYN0165,base,bankr,1713927600,96,3.6498,1.6415,41,"[0.0389, 0.196, 0.0721, 0.2249, 0.167, 0.0555, 0.1479, 0.0276, 0.037, 0.1441, 0.0425, 0.0486, 0.0108, 0.0229, 0.0101, 0.0819, 0.0197, 0.0329, 0.0323, 0.012, 0.0392, 0.0201, 0.0185, 0.0653, 0.0372, 0.0482, 0.0188, 0.0112, 0.2205, 0.0266, 0.057, 0.0711, 0.0392, 0.0587, 1.6552, 0.0463, 0.0911, 0.0228, 0.0144, 0.0349, 0.0345]",13.5356,0.0,18,1,0.01263,7,"[14245.95, 12960.15, 2234.78, 613.17, 227.54, 144.12, 28.05]",0,0,0,0,0,0,0,0,1,1,1,0,Synthetic Token 165,0x00000000000000000000000000000000000000cf,quality=0.183
0x00000000000000000000000000000000000000a6,SYN0166,base,liquid,1713924000,96,6.0494,2.7164,23,"[0.0964, 0.4001, 0.0888, 0.112, 0.2628, 0.439, 0.296, 0.323, 0.0514, 0.0676, 0.231, 0.3473, 0.026, 0.0543, 0.0874, 0.1414, 0.5009, 0.0301, 0.025, 0.0407, 0.0222, 0.2202, 0.0552]",0.939,0.0,22,1,-0.02747,53,"[17663.76, 11331.38, 8703.54, 7922.84, 7677.4, 7304.05, 5703.43, 3904.65, 2736.8, 2552.45, 2214.29, 2193.35, 2098.26, 1984.1, 1860.04, 1826.79, 1763.37, 1519.91, 1488.63, 1186.49, 1119.04, 1085.86, 1085.06, 1051.37, 1040.46, 1032.85, 999.56, 960.28, 927.2, 877.41, 873.05, 768.32, 660.93, 641.88, 565.23, 500.15, 374.09, 356.79, 321.95, 276.52, 257.76, 215.02, 199.87, 194.65, 183.11, 172.11, 152.3, 109.36, 88.16, 71.03, 49.14, 46.54, 12.67]",1,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 166,0x00000000000000000000000000000000000000d0,quality=0.128
0x00000000000000000000000000000000000000a7,SYN0167,base,clanker,1713920400,96,9.647,4.3004,21,"[0.0573, 0.2233, 0.6984, 0.0161, 0.0548, 4.0251, 0.6052, 0.6538, 0.0353, 0.2274, 4.5761, 1.7513, 0.0329, 0.0374, 1.1958, 0.1073, 0.5777, 0.0485, 0.0188, 0.1511, 0.2407]",1.613,0.0,5,0,0.02488,20,"[10435.45, 3180.53, 2952.0, 2870.04, 1647.31, 1429.16, 1192.2, 813.99, 685.79, 613.33, 582.49, 478.08, 333.18, 308.56, 121.35, 103.96, 68.92, 54.45, 37.23, 13.62]",0,0,0,0,1,1,1,1,0,0,0,0,Synthetic Token 167,0x00000000000000000000000000000000000000d1,quality=0.182
0x00000000000000000000000000000000000000a8,SYN0168,base,clanker,1713916800,96,14.5575,10.9626,68,"[0.0748, 0.6444, 0.03, 0.1749, 0.02, 0.0295, 0.0986, 0.0788, 0.1626, 0.3088, 0.0352, 0.5366, 0.3083, 0.3677, 0.3663, 0.0156, 1.2347, 0.0488, 0.8385, 0.0208, 1.2219, 0.1916, 0.0265, 0.3942, 0.2296, 0.4531, 0.2717, 0.2192, 0.0472, 0.0608, 0.0457, 0.0332, 0.0141, 0.1313, 0.0321, 0.0935, 0.2734, 0.3094, 0.0577, 0.0184, 1.5807, 0.196, 0.0137, 0.0118, 0.1742, 0.0352, 0.1672, 0.0243, 0.1029, 0.0958, 0.0802, 0.0131, 0.0591, 0.1171, 0.0169, 0.1995, 0.0694, 0.4065, 0.1833, 0.229, 0.0798, 0.0675, 0.1121, 0.1971, 0.0385, 0.286, 0.3097, 0.0583]",2.2984,0.0,11,1,0.00963,27,"[15522.32, 7920.77, 6124.08, 4396.21, 3645.32, 3422.06, 2203.42, 1847.44, 931.43, 710.94, 585.63, 548.27, 469.73, 351.43, 341.73, 266.6, 238.64, 237.35, 179.28, 173.39, 155.73, 154.22, 131.68, 116.12, 71.65, 49.55, 24.12]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 168,0x00000000000000000000000000000000000000d2,quality=0.243
0x00000000000000000000000000000000000000a9,SYN0169,base,clanker,1713913200,96,0.7443,0.4821,61,"[0.0126, 0.0138, 0.0121, 0.0161, 0.0122, 0.015, 0.0106, 0.0178, 0.0198, 0.0102, 0.0197, 0.0185, 0.0117, 0.0145, 0.0209, 0.0108, 0.0117, 0.0382, 0.0137, 0.0348, 0.0113, 0.0361, 0.0107, 0.0283, 0.044, 0.0101, 0.019, 0.0318, 0.0812, 0.0156, 0.0108, 0.022, 0.0132, 0.0249, 0.0257, 0.0125, 0.0725, 0.0173, 0.2476, 0.0108, 0.0126, 0.011, 0.0246, 0.048, 0.0161, 0.0105, 0.0105, 0.0177, 0.0129, 0.0133, 0.0111, 0.0127, 0.0182, 0.0212, 0.026, 0.0122, 0.0294, 0.0128, 0.012, 0.0208, 0.0127]",3.6813,0.0,18,10,0.03353,102,"[11317.28, 10330.31, 8656.88, 7983.1, 7666.31, 7036.34, 6409.4, 6012.24, 4665.29, 3834.87, 3792.73, 3642.56, 3470.18, 3106.14, 2701.29, 2592.08, 2348.33, 2254.13, 1905.0, 1760.66, 1735.65, 1650.36, 1608.31, 1586.28, 1535.54, 1442.49, 1425.23, 1383.59, 1330.0, 1279.88, 1273.6, 1213.23, 1211.66, 1207.87, 1128.13, 1074.75, 1069.44, 1053.23, 1002.33, 988.56, 898.75, 884.35, 878.57, 866.15, 863.79, 859.39, 839.65, 736.03, 730.01, 619.94, 559.86, 525.28, 508.89, 497.55, 482.69, 476.58, 471.91, 463.66, 461.7, 459.25, 440.44, 424.12, 397.24, 362.0, 357.73, 338.28, 276.01, 269.95, 244.05, 243.28, 232.41, 227.7, 227.65, 221.54, 219.88, 215.37, 205.1, 192.64, 174.21, 148.48, 142.24, 125.77, 111.25, 108.68, 108.27, 105.99, 103.48, 100.11, 89.92, 81.22, 76.08, 70.69, 68.36, 67.99, 60.33, 59.77, 45.72, 39.11, 28.68, 16.88, 16.29, 11.6]",1,1,1,0,1,1,1,1,1,0,0,0,Synthetic Token 169,0x00000000000000000000000000000000000000d3,quality=0.395
0x00000000000000000000000000000000000000aa,SYN0170,base,liquid,1713909600,96,7.4956,6.0556,36,"[0.4008, 0.0538, 0.1262, 0.1133, 0.0512, 0.0866, 0.3471, 0.0753, 0.4464, 0.1884, 0.48, 0.0516, 0.3508, 0.0281, 0.059, 0.0208, 0.1871, 0.1169, 0.0484, 0.0441, 0.0364, 0.0307, 0.0798, 0.1593, 0.0184, 0.0729, 0.147, 0.0237, 0.0355, 0.1, 0.1138, 0.0303, 0.112, 0.0525, 0.0132, 0.0245]",0.3548,0.0,5,0,-0.01066,20,"[20377.05, 14216.63, 12268.7, 10595.95, 7254.11, 2791.2, 1995.44, 1600.98, 1149.69, 1041.4, 952.29, 807.83, 718.23, 471.78, 468.45, 229.08, 178.49, 154.83, 125.25, 100.34]",1,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 170,0x00000000000000000000000000000000000000d4,quality=0.008
0x00000000000000000000000000000000000000ab,SYN0171,base,filterfun,1713906000,96,2.8914,2.4213,5,"[0.0636, 0.4055, 0.3383, 0.0793, 0.4209]",0.2313,0.0,20,2,-0.02941,12,"[11788.47, 7361.26, 5924.7, 3772.53, 3126.19, 795.58, 684.56, 468.46, 452.55, 382.55, 365.63, 360.17]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 171,0x00000000000000000000000000000000000000d5,quality=0.054
0x00000000000000000000000000000000000000ac,SYN0172,base,clanker,1713902400,96,3.5479,1.7503,16,"[0.0234, 0.106, 0.0298, 0.4069, 0.1573, 0.1284, 0.1405, 0.013, 0.1239, 0.0231, 0.6088, 0.0468, 0.3056, 0.0444, 0.2023, 0.1294]",2.4411,0.0,9,3,-0.00138,9,"[7883.43, 3919.37, 3917.55, 526.67, 332.17, 274.14, 250.92, 96.83, 91.59]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 172,0x00000000000000000000000000000000000000d6,quality=0.169
0x00000000000000000000000000000000000000ad,SYN0173,base,clanker,1713898800,96,0.5581,0.3744,7,"[0.0587, 0.0173, 0.1501, 0.0102, 0.0349, 0.0456, 0.1085]",1.0802,0.0,5,0,-0.0265,10,"[29090.12, 16626.88, 9216.8, 5567.93, 3494.65, 2404.87, 1778.99, 1584.1, 999.46, 379.77]",0,0,0,0,0,0,0,0,1,1,1,1,Synthetic Token 173,0x00000000000000000000000000000000000000d7,quality=0.019
0x00000000000000000000000000000000000000ae,SYN0174,base,clanker,1713895200,96,30.208,13.0448,24,"[0.2841, 1.7784, 1.1357, 1.4324, 0.459, 0.4261, 0.0544, 0.0237, 0.325, 0.6655, 0.7298, 7.9227, 1.2953, 12.877, 0.0765, 0.2954, 0.6554, 2.147, 0.2348, 0.4144, 0.1815, 1.7279, 0.1648, 0.245]",2.7726,0.0,23,1,0.0038,6,"[4898.96, 1558.35, 1096.83, 595.25, 525.4, 218.63]",0,0,0,0,1,1,1,0,0,0,0,0,Synthetic Token 174,0x00000000000000000000000000000000000000d8,quality=0.208
0x00000000000000000000000000000000000000af,SYN0175,base,bankr,1713891600,96,0.411,0.3626,8,"[0.0949, 0.0232, 0.2229, 0.0837, 0.0147, 0.0444, 0.0227, 0.1035]",4.363,0.0,5,0,-0.03132,44,"[96253.22, 12730.78, 12464.83, 6689.63, 6279.67, 3782.95, 3342.0, 3036.01, 2510.34, 2413.34, 2386.01, 2051.8, 1928.52, 1796.18, 1781.2, 1761.79, 1720.61, 1335.63, 851.45, 777.42, 698.27, 644.24, 523.31, 453.59, 430.37, 362.03, 344.27, 303.92, 299.14, 263.26, 224.08, 210.66, 177.53, 175.08, 161.74, 145.91, 131.53, 130.06, 105.32, 42.22, 40.04, 20.88, 16.55, 10.67]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 175,0x00000000000000000000000000000000000000d9,quality=0.002
0x00000000000000000000000000000000000000b0,SYN0176,base,clanker,1713888000,96,24.8634,9.9996,46,"[1.819, 0.5255, 0.6275, 0.4086, 0.143, 0.0725, 0.2002, 0.1824, 0.187, 0.3934, 0.6421, 0.1233, 0.2764, 0.4561, 4.2934, 0.1266, 0.1625, 0.9383, 0.1013, 0.0344, 0.2653, 0.9168, 0.0904, 1.4389, 0.0916, 0.0741, 0.2037, 0.8008, 0.8216, 0.3217, 0.5229, 0.7942, 1.1927, 0.4789, 0.0659, 0.4741, 0.4334, 0.0292, 0.1886, 0.0436, 0.8666, 1.2176, 0.5238, 0.2566, 0.7562, 0.2824]",10.4439,0.8063,19,14,0.06312,231,"[11914.58, 8830.76, 8596.58, 5562.07, 5446.49, 5438.78, 4940.54, 4257.87, 3590.62, 3430.17, 3383.69, 3092.18, 3091.32, 3087.25, 3021.72, 2893.92, 2839.82, 2779.3, 2727.56, 2528.2, 2527.74, 2423.0, 2416.74, 2349.97, 2257.43, 2247.29, 2169.24, 2054.91, 1957.15, 1852.31, 1801.07, 1681.71, 1672.37, 1611.49, 1589.73, 1554.08, 1552.39, 1539.21, 1536.59, 1534.54, 1396.35, 1369.06, 1349.11, 1221.58, 1193.46, 1193.17, 1178.54, 1160.3, 1141.98, 1128.47, 1125.43, 1069.83, 1054.69, 1034.74, 1022.54, 1008.46, 986.97, 985.72, 973.63, 931.02, 899.41, 888.94, 871.06, 863.46, 863.17, 841.34, 824.45, 816.53, 814.31, 800.45, 770.76, 769.21, 764.45, 745.24, 744.38, 726.92, 724.04, 714.01, 709.68, 673.68, 648.91, 646.15, 609.1, 608.62, 607.22, 595.81, 594.86, 592.16, 570.5, 565.95, 551.94, 551.81, 540.06, 533.75, 532.53, 523.64, 510.49, 501.22, 498.32, 498.3, 498.18, 493.5, 480.69, 470.7, 463.45, 458.41, 453.97, 452.67, 451.61, 450.36, 442.8, 429.86, 427.99, 396.07, 389.16, 385.55, 382.31, 375.76, 367.98, 362.18, 359.63, 344.96, 343.89, 342.17, 339.68, 334.08, 329.2, 320.79, 308.28, 303.55, 303.32, 299.97, 296.42, 295.12, 294.33, 288.28, 286.87, 282.53, 278.42, 268.0, 264.76, 262.16, 255.57, 253.97, 249.87, 249.78, 249.6, 246.9, 244.96, 242.04, 229.64, 229.27, 228.53, 219.44, 216.36, 200.95, 199.5, 199.38, 193.12, 192.16, 190.46, 186.06, 183.07, 177.81, 176.39, 173.99, 167.25, 167.0, 166.11, 164.8, 143.51, 138.41, 137.87, 130.89, 130.89, 130.86, 126.71, 125.12, 117.02, 116.21, 115.77, 114.33, 102.85, 100.21, 100.06, 99.09, 96.23, 93.51, 92.73, 91.41, 77.0, 76.91, 74.21, 70.23, 70.0, 69.74, 69.6, 68.98, 68.38, 67.78]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 176,0x00000000000000000000000000000000000000da,quality=0.725
0x00000000000000000000000000000000000000b1,SYN0177,base,clanker,1713884400,96,2.0625,1.3974,11,"[0.0806, 0.2095, 0.234, 0.0726, 0.0639, 0.0162, 0.0303, 0.1065, 0.0961, 0.049, 0.0133]",2.1035,0.0,7,0,-0.02903,15,"[17642.82, 12551.31, 9488.58, 4961.72, 4536.88, 3409.68, 2916.12, 2216.99, 1680.17, 1671.45, 1183.61, 616.03, 522.11, 315.66, 300.58]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 177,0x00000000000000000000000000000000000000db,quality=0.001
0x00000000000000000000000000000000000000b2,SYN0178,base,bankr,1713880800,96,3.1564,2.194,6,"[0.5666, 0.2335, 0.7522, 0.8794, 0.2258, 0.6311]",34.2998,0.1337,5,0,0.03347,11,"[10559.12, 5121.27, 4204.62, 3645.26, 3282.82, 1045.53, 993.28, 669.99, 143.22, 93.5, 25.26]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 178,0x00000000000000000000000000000000000000dc,quality=0.002
0x00000000000000000000000000000000000000b3,SYN0179,base,clanker,1713877200,96,42.4197,27.9611,2,"[1.2698, 8.6594]",0.8461,0.0,10,1,0.02748,8,"[1345.6, 1036.11, 662.81, 247.39, 158.61, 124.87, 97.08, 52.34]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 179,0x00000000000000000000000000000000000000dd,quality=0.021
0x00000000000000000000000000000000000000b4,SYN0180,base,bankr,1713873600,96,1.7399,1.1071,1,[1.0219],3.9278,0.3192,9,0,-0.05986,7,"[3397.45, 3053.09, 2020.12, 942.21, 555.22, 175.91, 55.17]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 180,0x00000000000000000000000000000000000000de,quality=0.003
0x00000000000000000000000000000000000000b5,SYN0181,base,clanker,1713870000,96,0.6213,0.4857,2,"[1.3588, 0.2314]",1.4797,0.0,5,0,0.04109,9,"[20462.05, 18418.23, 3004.4, 2275.77, 1578.93, 410.6, 311.38, 294.16, 56.82]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 181,0x00000000000000000000000000000000000000df,quality=0.005
0x00000000000000000000000000000000000000b6,SYN0182,base,liquid,1713866400,96,5.6481,2.7979,7,"[1.4735, 0.9599, 0.7689, 0.123, 1.9355, 0.91, 0.0386]",1.5577,0.0,13,0,-0.05261,28,"[39868.03, 21012.64, 10116.85, 7449.27, 6309.48, 5580.18, 4954.43, 3136.97, 3070.6, 2876.77, 2792.79, 2572.85, 2255.17, 1919.53, 1345.1, 1320.21, 1085.77, 847.1, 598.23, 540.55, 517.13, 411.92, 268.62, 264.79, 210.97, 156.68, 125.45, 27.39]",1,0,0,0,0,0,0,0,1,1,0,0,Synthetic Token 182,0x00000000000000000000000000000000000000e0,quality=0.003
0x00000000000000000000000000000000000000b7,SYN0183,base,clanker,1713862800,96,0.6375,0.3366,14,"[0.0837, 0.1689, 0.0203, 0.0416, 0.0189, 0.0613, 0.0317, 0.2736, 0.0318, 0.0105, 0.0367, 0.123, 0.0282, 0.0158]",0.4307,0.0,21,0,0.03626,10,"[12954.22, 3304.62, 2399.58, 2387.68, 1775.59, 470.89, 426.0, 147.06, 43.8, 16.35]",0,0,0,0,1,0,0,0,0,0,0,0,Synthetic Token 183,0x00000000000000000000000000000000000000e1,quality=0.074
0x00000000000000000000000000000000000000b8,SYN0184,base,clanker,1713859200,96,4.1804,2.5794,21,"[0.0492, 0.0542, 0.5114, 1.0484, 0.203, 0.0332, 0.0857, 0.0193, 0.4845, 0.285, 0.1061, 0.7768, 0.197, 0.0377, 0.0941, 0.0957, 0.0228, 0.0611, 0.1003, 0.048, 0.0109]",1.1293,0.0,15,7,0.00442,9,"[18133.23, 2925.12, 2712.18, 1185.33, 1178.2, 927.59, 347.42, 280.54, 32.06]",1,1,1,1,0,0,0,0,1,1,1,0,Synthetic Token 184,0x00000000000000000000000000000000000000e2,quality=0.310
0x00000000000000000000000000000000000000b9,SYN0185,base,clanker,1713855600,96,0.5001,0.3302,31,"[0.0122, 0.0185, 0.0111, 0.0137, 0.0254, 0.0158, 0.0102, 0.0688, 0.0112, 0.0121, 0.0231, 0.0261, 0.0144, 0.0211, 0.026, 0.0128, 0.0114, 0.0146, 0.012, 0.0486, 0.0141, 0.0322, 0.0224, 0.1006, 0.0102, 0.0126, 0.0101, 0.0171, 0.0148, 0.0129, 0.0107]",1.1027,0.0521,5,0,-0.01135,7,"[15852.87, 1519.45, 1005.36, 789.69, 747.59, 522.45, 227.3]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 185,0x00000000000000000000000000000000000000e3,quality=0.059
0x00000000000000000000000000000000000000ba,SYN0186,base,clanker,1713852000,96,0.6612,0.4498,30,"[0.0207, 0.0157, 0.0502, 0.0256, 0.0133, 0.0186, 0.0136, 0.0616, 0.0159, 0.0282, 0.0143, 0.0179, 0.0233, 0.0105, 0.0118, 0.0131, 0.0351, 0.0316, 0.0298, 0.0521, 0.0642, 0.0135, 0.0162, 0.049, 0.0118, 0.0143, 0.0647, 0.0216, 0.0258, 0.0128]",3.5716,0.7146,5,0,-0.0543,26,"[208482.42, 16947.2, 12137.72, 8299.93, 7028.29, 6538.89, 5052.03, 2484.28, 1073.59, 873.74, 797.13, 789.78, 659.2, 527.37, 519.76, 401.03, 382.76, 364.17, 359.46, 346.63, 317.02, 215.84, 189.12, 111.46, 96.04, 61.04]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 186,0x00000000000000000000000000000000000000e4,quality=0.003
0x00000000000000000000000000000000000000bb,SYN0187,base,bankr,1713848400,96,1.6887,1.0338,9,"[0.5599, 0.1455, 0.0107, 0.107, 0.471, 0.0979, 0.0916, 0.1241, 0.0949]",3.0742,0.0,14,2,0.12451,19,"[9641.41, 5913.31, 5016.51, 4042.78, 4027.46, 1497.0, 1440.63, 1051.43, 995.68, 956.93, 949.91, 775.69, 772.07, 688.76, 565.21, 375.25, 343.44, 315.54, 59.74]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 187,0x00000000000000000000000000000000000000e5,quality=0.049
0x00000000000000000000000000000000000000bc,SYN0188,base,bankr,1713844800,96,1.3981,1.0769,19,"[0.0103, 0.0742, 0.158, 0.2501, 0.0878, 0.2031, 0.2552, 0.0729, 0.5099, 0.0332, 0.0151, 0.0472, 0.0256, 0.0374, 0.3808, 0.0426, 0.0346, 0.0187, 0.1916]",3.6539,0.0,8,1,0.0367,15,"[7917.79, 5238.47, 2760.91, 2377.8, 1991.51, 1650.97, 1357.0, 1146.4, 891.79, 873.85, 849.58, 640.39, 520.41, 415.08, 247.25]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 188,0x00000000000000000000000000000000000000e6,quality=0.015
0x00000000000000000000000000000000000000bd,SYN0189,base,clanker,1713841200,96,2.1227,1.3916,7,"[0.2593, 0.0976, 0.0521, 0.0957, 0.2614, 0.2255, 0.0915]",3.0862,0.0,5,0,0.03242,50,"[43502.74, 29273.1, 21501.7, 10470.15, 6566.22, 5926.74, 5548.89, 5108.94, 5008.81, 4549.88, 3713.71, 3499.53, 3030.46, 3026.9, 2874.64, 2837.03, 2802.32, 2657.21, 2607.97, 2307.29, 2296.19, 2204.07, 2093.27, 2066.0, 1760.07, 1582.78, 1553.26, 1388.85, 1363.43, 1259.52, 1229.7, 1140.22, 1121.7, 1072.33, 1061.65, 1050.95, 866.0, 773.85, 673.38, 511.82, 510.0, 459.96, 395.68, 366.3, 344.11, 268.37, 141.85, 130.79, 90.14, 27.28]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 189,0x00000000000000000000000000000000000000e7,quality=0.093
0x00000000000000000000000000000000000000be,SYN0190,base,clanker,1713837600,96,2.8209,2.2872,4,"[1.0689, 0.0991, 0.389, 0.5823]",1.1964,0.0,16,0,-0.04046,14,"[50800.51, 2016.66, 1778.21, 1576.21, 1414.14, 833.66, 599.3, 572.28, 430.07, 361.64, 158.84, 129.36, 121.5, 78.21]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 190,0x00000000000000000000000000000000000000e8,quality=0.016
0x00000000000000000000000000000000000000bf,SYN0191,base,clanker,1713834000,96,2.3748,1.8483,6,"[0.0482, 0.6488, 0.0539, 0.1371, 0.0905, 0.3741]",0.3551,0.0,5,0,-0.02432,18,"[16236.94, 11201.67, 9313.39, 8624.47, 3054.84, 2184.68, 1766.3, 777.43, 735.45, 725.55, 574.35, 284.33, 159.62, 142.75, 105.28, 98.18, 43.29, 41.93]",0,0,0,0,0,0,0,0,0,0,0,0,Synthetic Token 191,0x00000000000000000000000000000000000000e9,quality=0.001
0x00000000000000000000000000000000000000c0,SYN0192,base,liquid,1713830400,96,5.4152,4.2004,11,"[0.529, 0.0366, 0.167, 0.2941, 0.3848, 1.2096, 0.2107, 0.0822, 0.1476, 0.2521, 0.2059]",0.5822,0.0,5,1,-0.03511,42,"[5635.38, 3912.56, 3605.1, 3505.77, 3092.28, 3043.48, 2415.63, 2378.4, 2309.57, 2016.39, 1709.35, 1699.09, 1692.06, 1404.05, 1335.89, 1328.08, 891.72, 853.44, 772.41, 722.69, 641.49, 595.48, 581.63, 570.74, 557.13, 459.92, 459.59, 354.25, 349.51, 302.05, 233.71, 217.04, 199.38, 197.77, 150.96, 105.7, 98.09, 71.92, 54.24, 32.91, 26.3, 20.9]",1,1,1,1,0,0,0,0,1,0,0,0,Synthetic Token 192,0x00000000000000000000000000000000000000ea,quality=0.339
0x00000000000000000000000000000000000000c1,SYN0193,base,liquid,1713826800,96,10.6279,8.706,5,"[0.3356, 0.0242, 0.1553, 0.0635, 5.4026]",5.2625,0.0,10,5,0.02575,25,"[9218.17, 2384.64, 1919.65, 1889.14, 1680.8, 1541.97, 1400.73, 1349.59, 1037.04, 753.78, 621.57, 573.58, 503.53, 450.77, 362.81, 324.29, 248.8, 247.63, 226.18, 222.2, 148.5, 104.1, 95.66, 67.86, 64.94]",0,0,0,0,0,0,0,0,1,1,0,0,Synthetic Token 193,0x00000000000000000000000000000000000000eb,quality=0.301
0x00000000000000000000000000000000000000c2,SYN0194,base,filterfun,1713823200,96,2.7685,1.8971,11,"[0.576, 0.1997, 0.3137, 0.066, 0.1615, 0.0799, 0.0215, 0.7683, 0.0571, 0.0959, 0.0801]",1.9164,0.0,57,13,0.01878,27,"[8420.02, 4950.22, 4329.42, 3661.6, 3550.7, 3083.53, 3024.64, 2602.52, 2359.68, 1708.5, 1279.85, 1224.1, 1092.61, 1008.54, 873.49, 845.56, 658.83, 360.06, 341.16, 284.79, 258.25, 234.07, 224.9, 173.32, 167.89, 118.79, 108.97]",1,1,1,1,1,1,0,0,0,0,0,0,Synthetic Token 194,0x00000000000000000000000000000000000000ec,quality=0.177
0x00000000000000000000000000000000000000c3,SYN0195,base,clanker,1713819600,96,2.7617,2.1616,29,"[0.0285, 0.014, 0.0222, 0.3635, 0.1353, 0.0281, 0.0188, 0.0557, 0.0265, 0.0675, 0.0205, 0.0142, 0.0361, 0.0155, 0.0108, 0.0211, 0.0793, 0.405, 0.0332, 0.0138, 0.0284, 0.4059, 0.0873, 0.1956, 0.0325, 0.0199, 0.3823, 0.0575, 0.1605]",29.9085,0.0,27,17,-0.00196,133,"[11392.31, 11034.16, 10934.4, 9167.85, 8426.25, 5835.27, 4691.45, 4628.64, 4481.48, 4476.28, 3069.39, 3019.19, 3004.98, 2386.79, 2356.53, 2264.33, 2223.35, 2207.9, 2112.26, 1946.73, 1936.74, 1859.66, 1834.91, 1810.53, 1650.51, 1648.79, 1620.68, 1521.19, 1507.76, 1477.72, 1369.85, 1317.43, 1230.67, 1187.52, 1153.26, 1142.97, 1116.61, 1089.62, 1048.48, 973.48, 971.89, 947.79, 909.15, 893.85, 878.27, 776.78, 758.87, 757.66, 749.02, 747.76, 695.26, 675.51, 669.13, 657.95, 650.95, 637.6, 623.25, 622.06, 590.3, 579.35, 529.98, 514.07, 512.38, 507.66, 498.22, 497.32, 489.93, 489.36, 478.49, 458.16, 457.7, 455.92, 451.29, 448.19, 410.51, 387.89, 387.5, 351.62, 346.39, 334.36, 303.37, 297.65, 290.11, 276.67, 266.92, 253.91, 252.83, 234.5, 223.84, 198.65, 193.81, 188.52, 171.23, 166.7, 161.59, 155.61, 155.54, 145.37, 137.8, 134.57, 133.55, 131.98, 119.95, 119.45, 117.19, 108.05, 98.91, 95.08, 92.71, 91.99, 88.09, 87.86, 82.5, 81.85, 77.04, 76.13, 75.88, 74.63, 61.65, 58.21, 57.98, 53.75, 50.26, 33.45, 32.19, 30.44, 25.99, 25.38, 20.68, 17.98, 17.25, 13.98, 11.23]",1,1,1,1,1,1,1,1,1,1,1,1,Synthetic Token 195,0x00000000000000000000000000000000000000ed,quality=0.649
